,cols,n_estimators,min_samples_leaf,max_features,ac(train),ac(test),pr(train),pr(test),re(train),re(test),f1(train),f1(test)
190,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,191,auto,0.7235380911703037,0.7152725390133866,0.6982177340213366,0.6803725291434364,0.441977436226279,0.43054163492763503,0.5413046679428655,0.5273651386058389
191,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,192,auto,0.7231904798884685,0.71494711929591,0.6993225971370143,0.681028979956594,0.438570827405166,0.4277352363388526,0.5390706782103227,0.525450023393829
192,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,193,auto,0.7231904798884685,0.7151098291546484,0.6999871761990254,0.6822759638206427,0.4375288058834138,0.42641221986128375,0.5384795610086934,0.5248198953912958
193,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,194,auto,0.7237266887806609,0.7145625323570742,0.7010623127333323,0.6806373176350141,0.4383904775264012,0.4264523112696949,0.5394502425763021,0.5243646939932465
194,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,195,auto,0.7239152863910183,0.7154056652614451,0.6996887307838903,0.6811971786236258,0.4414363865899846,0.42977989816782264,0.5413395259685209,0.5270403146509341
195,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,196,auto,0.7230536541711505,0.7149323274905702,0.6993359468757501,0.6812863627645291,0.4378995250786526,0.4272140480295073,0.5385672300232285,0.5251330573625075
196,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,197,auto,0.7233383995828665,0.7146069077730937,0.6990633064644598,0.6801683995662435,0.4396829849908823,0.4274946878883855,0.5398326977488005,0.525012309207287
197,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,198,auto,0.7237414807501008,0.7153612898454257,0.7001259706918821,0.682341650671785,0.43992345149590206,0.4275748707052079,0.5403306690294674,0.5257190742612082
198,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,199,auto,0.7231941778808285,0.7146216995784336,0.6992700963089553,0.6802577845839715,0.4386710217822576,0.42741450507156314,0.5391307560169194,0.524978456235381
199,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,200,auto,0.7224693713782787,0.7143406552769765,0.6968434443826031,0.6795484981825138,0.43906177985291467,0.4272140480295073,0.5387022023344867,0.5246159905474597
