,train_accuracy_score,train_reccall_score,train_precision_score,train_f1_score,test_accuracy_score,test_reccall_score,test_precision_score,test_f1_score
0,0.9932623342751575,0.998639455782313,0.9806279225116901,0.9895517357600271,0.9021794221996959,0.8910505836575876,0.7697478991596639,0.8259693417493238
1,0.9934796783307976,0.9993192648059904,0.9806279225116901,0.9898853674983141,0.9036999493157628,0.9025844930417495,0.7630252100840336,0.8269581056466303
2,0.9936970223864378,0.9993197278911564,0.9812959251837008,0.9902258173238963,0.9011657374556513,0.8952569169960475,0.761344537815126,0.8228882833787466
3,0.9930449902195175,0.9993183367416496,0.9792919171676687,0.9892037786774629,0.910795742524075,0.9083820662768031,0.7831932773109244,0.8411552346570397
4,0.9952184307759183,0.999322951929587,0.9859719438877755,0.9926025554808339,0.9087683730359858,0.8982725527831094,0.7865546218487395,0.8387096774193549
5,0.9934796783307976,0.9993192648059904,0.9806279225116901,0.9898853674983141,0.9077546882919412,0.9138276553106213,0.7663865546218488,0.83363802559415
6,0.991523581830037,0.9972714870395635,0.9766199064796259,0.9868376645291935,0.9092752154080082,0.9031007751937985,0.7831932773109244,0.8388838883888389
7,0.9930449902195175,0.9993183367416496,0.9792919171676687,0.9892037786774629,0.9097820577800304,0.9145129224652088,0.773109243697479,0.8378870673952642
8,0.9936970223864378,0.998641304347826,0.9819639278557114,0.9902324014819804,0.9062341611758743,0.9083665338645418,0.7663865546218488,0.8313582497721057
9,0.9947837426646381,0.9993220338983051,0.9846359385437542,0.9919246298788694,0.900658895083629,0.9046653144016227,0.7495798319327731,0.8198529411764706
10,0.9921756139969572,0.9979550102249489,0.9779559118236473,0.9878542510121457,0.8996452103395844,0.8946322067594433,0.7563025210084033,0.8196721311475409
11,0.9930449902195175,0.9993183367416496,0.9792919171676687,0.9892037786774629,0.9036999493157628,0.905811623246493,0.7596638655462185,0.8263254113345521
12,0.9941317104977179,0.9986431478968792,0.9832999331997327,0.9909121507909795,0.9011657374556513,0.9065040650406504,0.7495798319327731,0.8206071757129715
13,0.9913062377743969,0.9993145990404386,0.9739478957915831,0.986468200270636,0.8945767866193614,0.8831683168316832,0.7495798319327731,0.8109090909090909
14,0.9930449902195175,0.9993183367416496,0.9792919171676687,0.9892037786774629,0.9087683730359858,0.9141716566866267,0.7697478991596639,0.8357664233576642
15,0.9950010867202782,0.9993224932249323,0.9853039412157648,0.9922637066935754,0.9001520527116067,0.8826923076923077,0.7714285714285715,0.8233183856502242
16,0.9928276461638774,0.9959349593495935,0.9819639278557114,0.9889001009081736,0.8991383679675621,0.8778625954198473,0.773109243697479,0.8221626452189454
17,0.9952184307759183,0.999322951929587,0.9859719438877755,0.9926025554808339,0.900658895083629,0.8858800773694391,0.7697478991596639,0.8237410071942447
18,0.9928276461638774,0.9993178717598908,0.978623914495658,0.9888626392170098,0.9042067916877851,0.9027777777777778,0.7647058823529411,0.8280254777070064
19,0.9930449902195175,0.9972844534962662,0.9812959251837008,0.9892255892255893,0.8945767866193614,0.8728323699421965,0.761344537815126,0.8132854578096947
20,0.9932623342751575,0.998639455782313,0.9806279225116901,0.9895517357600271,0.8981246832235175,0.8893280632411067,0.7563025210084033,0.8174386920980926
21,0.9930449902195175,0.9993183367416496,0.9792919171676687,0.9892037786774629,0.890522047643183,0.8637236084452975,0.7563025210084033,0.8064516129032258
