,cols,n_estimators,min_samples_leaf,max_features,max_leaf_nodes,ac(train),ac(test),pr(train),pr(test),re(train),re(test),f1(train),f1(test)
239,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,24000,0.8891120010946058,0.8026477331558317,0.9229508718340333,0.7649291867425901,0.6976405791524364,0.5086407766990291,0.7946333178094952,0.6109977258149163
240,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,24100,0.8896445119944382,0.8031062791213668,0.9234630659253376,0.765730951512942,0.6990716244167589,0.5098058252427184,0.7957510300740559,0.6120938365146437
241,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,24200,0.8892044509036044,0.8032985725907847,0.9228335691461457,0.7664185639229422,0.6980735004088701,0.5098543689320388,0.794870566004149,0.6123484141791045
242,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,24300,0.8894596123764408,0.8021596035796169,0.9230659253375695,0.7629376228255331,0.6987709846553466,0.5088349514563106,0.7954088127797626,0.6105011794169893
243,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,24400,0.8896371160097183,0.8032541971747652,0.9235279163621342,0.7645523740485684,0.6989874452835634,0.5119902912621359,0.7957205634728326,0.6132868149440325
244,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,24500,0.8894152364681215,0.8030027364839879,0.9232260935910478,0.7644153957879448,0.6984703448939343,0.5109708737864078,0.7952734342908783,0.6125109106779167
245,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,24600,0.8899181634290744,0.8031358627320464,0.9240643070470865,0.7648768437114001,0.6995045456731925,0.5110194174757282,0.7962547226633084,0.6126938858656114
246,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,24700,0.8892710147660835,0.803919828415058,0.923205395345878,0.7662026968247064,0.6979772956852182,0.5130582524271845,0.7949460708782744,0.6145839390591383
247,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,24800,0.8896408140020783,0.8026033577398122,0.9230049034387546,0.7634158739379856,0.6994684689018231,0.5103398058252427,0.7958378086240276,0.6117366384452009
248,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,24900,0.8895372702159997,0.8022039789956364,0.9233335981568285,0.7624164972407784,0.698807061426716,0.5097087378640777,0.7955315522516787,0.6109624112649832
249,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,25000,0.8895039882847602,0.8028696102359293,0.9225705130238904,0.7646459500764137,0.6993722641781711,0.5100485436893204,0.7956140470881158,0.6119216097376314
250,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,25100,0.8887643898127706,0.8022631462169958,0.9224719816607234,0.7640572513509566,0.6968348645918515,0.5079126213592233,0.7939330830570247,0.610194203067592
251,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,25200,0.8892192428730442,0.8036535759189409,0.9236196270166107,0.7659358211122405,0.6974241185242196,0.5121359223300971,0.7947405565033883,0.6138360388665852
252,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,25300,0.8888013697363701,0.8026033577398122,0.9232658268218785,0.7652262923155663,0.6962576362499399,0.5080582524271845,0.793851891462027,0.6106718791026053
253,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,25400,0.8901955128560705,0.8031654463427261,0.924653290759186,0.7651807141298814,0.6999615181105392,0.5107766990291263,0.7967694466308477,0.6126168088265261
254,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,25500,0.8895261762389199,0.8029139856519488,0.9240171892408086,0.7648900538808796,0.6981576795420655,0.5099514563106796,0.7953639390078501,0.6119298654395061
255,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,25600,0.8890676251862863,0.8028548184305895,0.922949619681105,0.7656729504603245,0.697484246476502,0.5086893203883495,0.7945314319374238,0.611269906084116
256,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,25700,0.8896186260479186,0.8024554396864138,0.922943874069725,0.7637806742882108,0.6994444177209101,0.5091747572815534,0.7957995553275184,0.6110156409285527
257,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,25800,0.8887606918204107,0.8018489756674803,0.9228881487737638,0.7623452294246176,0.6964500456972438,0.5081067961165049,0.7938372547272615,0.6097873579959219
258,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,25900,0.8901030630470718,0.8030027364839879,0.9239227010217681,0.765340329398047,0.7002862090528645,0.5098058252427184,0.7967082580857002,0.611968999475555
259,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,26000,0.889877485513115,0.8034316988388432,0.9240779877012061,0.7656420318290822,0.6993482129972581,0.5114563106796116,0.7961585061161346,0.6132533977474461
260,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,26100,0.8902546807338296,0.8035204496708823,0.9249018766585626,0.7652432393242949,0.6999494925200828,0.512378640776699,0.796853929507759,0.6137876893553921
261,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,26200,0.8899107674443545,0.8031802381480659,0.9251019238119506,0.7669448104230713,0.6985545240271297,0.5086407766990291,0.7960232411543837,0.611639717471251
262,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,26300,0.8891415850334853,0.8033873234228237,0.9229606770170526,0.7674180327868853,0.6977367838760883,0.5090291262135922,0.7946993562525682,0.612070978286248
263,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,26400,0.8896445119944382,0.8021448117742771,0.9238266344441618,0.7641123135419713,0.6987469334744336,0.5072815533980582,0.7956755128310465,0.6097560975609756
264,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,26500,0.889307994689683,0.8023666888543747,0.9242025728085697,0.7635238441936658,0.6972196834864591,0.5090776699029126,0.7948234616729157,0.6108635503130915
265,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,26600,0.8893264846514827,0.803461282449523,0.9236548869786693,0.7662176920276665,0.6977728606474578,0.510873786407767,0.7949799967117883,0.6130187854958498
266,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,26700,0.8891970549188846,0.8038014939723394,0.922737026146388,0.7665697674418605,0.6981336283611526,0.5120388349514563,0.7948737257908826,0.6139697322467985
267,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,26800,0.8893486726056424,0.8036239923082612,0.9231368434439782,0.7657088956610071,0.6983140122179999,0.5122815533980583,0.7951389839791868,0.6138677214821708
268,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,26900,0.8893523705980023,0.8033725316174839,0.9231784289098396,0.7642294062341795,0.698289961037087,0.5129611650485437,0.7951388175687242,0.613878641763732
269,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,27000,0.8897184718416372,0.802337105243695,0.924228444161629,0.7638736964923795,0.6986507287507817,0.508495145631068,0.7957621082621082,0.6105557660361962
270,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,27100,0.8898848814978348,0.8018785592781599,0.9229915843859454,0.7615038467121498,0.7003463370051469,0.5093203883495145,0.7964007575912972,0.6103903659317005
271,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,27200,0.8892229408654042,0.8031210709267066,0.9228665903599135,0.7640538974210374,0.6981095771802396,0.5119902912621359,0.7949062029303027,0.6131263806534123
272,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,27300,0.8896038340784788,0.8032985725907847,0.9239346557017195,0.7646802957807742,0.6985064216653037,0.5120388349514563,0.7955596036240866,0.6133627958364831
273,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,27400,0.8893745585521621,0.803076695510687,0.9226616706095295,0.7646161667513981,0.698831112607629,0.5110679611650485,0.7952976276011193,0.6126451162384706
274,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,27500,0.8897776397193964,0.8032394053694253,0.9246259153135944,0.766000874763085,0.6985064216653037,0.5100970873786408,0.7958157505343344,0.6123899994172155
275,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,27600,0.8896297200249984,0.8035204496708823,0.9226926736441484,0.765435681636799,0.6997089807109529,0.5121359223300971,0.7958773321661105,0.6136753628246517
276,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,27700,0.8897184718416372,0.8027660675985504,0.9229768740284872,0.7628418463319346,0.6997691086632354,0.5118446601941747,0.7960219422442921,0.612631456626576
277,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,27800,0.8895483641930796,0.8025146069077731,0.9235660689304337,0.7627401232330554,0.6986387031603252,0.5107766990291263,0.795508695056826,0.6118331152783835
278,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,27900,0.8893745585521621,0.8033577398121441,0.9234280806120664,0.7653639401423797,0.698145653951609,0.5114563106796116,0.7951378188666325,0.613164173892801
279,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,28000,0.8889344974613282,0.8028844020412691,0.9222465979905888,0.7649329836829837,0.6976405791524364,0.5097572815533981,0.794372175818157,0.6118037753437426
