날짜,시도지역코드,발생건수(건)
20141212,11,86509
20141212,26,34570
20141212,27,23262
20141212,28,26418
20141212,29,13760
20141212,30,15009
20141212,31,12412
20141212,41,112949
20141212,42,13267
20141212,43,14218
20141212,44,20712
20141212,45,18483
20141212,46,19431
20141212,47,25350
20141212,48,33913
20141212,49,6384
20141212,99,476752
20141213,11,78059
20141213,26,31047
20141213,27,22243
20141213,28,25248
20141213,29,13374
20141213,30,14880
20141213,31,11801
20141213,41,108879
20141213,42,10830
20141213,43,12773
20141213,44,18132
20141213,45,13964
20141213,46,16364
20141213,47,20992
20141213,48,29292
20141213,49,5750
20141213,99,433743
20141214,11,8649
20141214,26,4174
20141214,27,2953
20141214,28,4628
20141214,29,2659
20141214,30,3951
20141214,31,2745
20141214,41,21704
20141214,42,1699
20141214,43,3454
20141214,44,4809
20141214,45,3302
20141214,46,4857
20141214,47,3724
20141214,48,4192
20141214,49,2140
20141214,99,79674
20141215,11,110453
20141215,26,48043
20141215,27,30927
20141215,28,34724
20141215,29,19847
20141215,30,21273
20141215,31,16850
20141215,41,153061
20141215,42,17838
20141215,43,19743
20141215,44,30900
20141215,45,26122
20141215,46,27167
20141215,47,34420
20141215,48,46449
20141215,49,8391
20141215,99,646344
20141216,11,75967
20141216,26,32829
20141216,27,21087
20141216,28,25084
20141216,29,12958
20141216,30,13962
20141216,31,11717
20141216,41,104248
20141216,42,11237
20141216,43,12416
20141216,44,19428
20141216,45,15904
20141216,46,18819
20141216,47,22006
20141216,48,31777
20141216,49,5896
20141216,99,435444
20141217,11,69904
20141217,26,30074
20141217,27,19444
20141217,28,22677
20141217,29,10480
20141217,30,13272
20141217,31,10572
20141217,41,96436
20141217,42,10858
20141217,43,12277
20141217,44,17924
20141217,45,13994
20141217,46,14398
20141217,47,20909
20141217,48,29259
20141217,49,5437
20141217,99,398013
20141218,11,74880
20141218,26,32134
20141218,27,20827
20141218,28,24583
20141218,29,13238
20141218,30,14449
20141218,31,11514
20141218,41,105399
20141218,42,11782
20141218,43,13480
20141218,44,20606
20141218,45,17344
20141218,46,18321
20141218,47,22413
20141218,48,30730
20141218,49,6107
20141218,99,437893
20141219,11,86038
20141219,26,35264
20141219,27,22532
20141219,28,26309
20141219,29,13967
20141219,30,15330
20141219,31,11998
20141219,41,114137
20141219,42,13175
20141219,43,14542
20141219,44,21667
20141219,45,18852
20141219,46,19875
20141219,47,24844
20141219,48,32895
20141219,49,6034
20141219,99,477553
20141220,11,74378
20141220,26,30598
20141220,27,21773
20141220,28,24065
20141220,29,13564
20141220,30,14983
20141220,31,11246
20141220,41,104048
20141220,42,10418
20141220,43,12827
20141220,44,18850
20141220,45,15766
20141220,46,17026
20141220,47,19980
20141220,48,28939
20141220,49,5825
20141220,99,424393
20141221,11,9090
20141221,26,4924
20141221,27,2876
20141221,28,5100
20141221,29,2685
20141221,30,3851
20141221,31,2600
20141221,41,21824
20141221,42,1787
20141221,43,3187
20141221,44,4284
20141221,45,3148
20141221,46,4718
20141221,47,3432
20141221,48,4726
20141221,49,1921
20141221,99,80170
20141222,11,105719
20141222,26,43854
20141222,27,28900
20141222,28,31922
20141222,29,16537
20141222,30,18619
20141222,31,15501
20141222,41,139652
20141222,42,16346
20141222,43,17233
20141222,44,23894
20141222,45,23524
20141222,46,23854
20141222,47,30641
20141222,48,42658
20141222,49,8495
20141222,99,587471
20141223,11,76733
20141223,26,32358
20141223,27,20985
20141223,28,23952
20141223,29,13136
20141223,30,14216
20141223,31,11332
20141223,41,105527
20141223,42,12128
20141223,43,13535
20141223,44,20678
20141223,45,17370
20141223,46,18805
20141223,47,22418
20141223,48,30823
